time_id,date,datum,Year,town,wheat,wheat.flour,boer.meal,mealies,mealie.meal,barley,oats,oathay,lucerne.hay,potatoes,tobacco,beef,mutton,butter,eggs,cattle,sheep,pigs,bread,oranges,s.horses,tr.oxen,mi.cows,wo.sheep
259,2011/03/31,March,1911,Cradock,,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,East London,,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,Graaff-Reinet,,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,Graham's Town,,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,Kimberley,,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,Malmesbury,,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,Mossel Bay,,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,Port Alfred,,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
259,2011/03/31,March,1911,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Colesberg,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Cradock,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,East London,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Graaff-Reinet,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Graham's Town,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Kimberley,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Malmesbury,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Mossel Bay,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Port Alfred,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
260,2011/04/30,April,1911,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Colesberg,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Cradock,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,East London,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Graaff-Reinet,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Graham's Town,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Kimberley,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Malmesbury,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Mossel Bay,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Port Alfred,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
261,2011/05/31,May,1911,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Colesberg,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Cradock,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,East London,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Graaff-Reinet,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Graham's Town,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Kimberley,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Malmesbury,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Mossel Bay,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Port Alfred,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
262,2011/06/30,June,1911,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Colesberg,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Cradock,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,East London,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Graaff-Reinet,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Graham's Town,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Kimberley,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Malmesbury,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Mossel Bay,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Port Alfred,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
263,2011/07/31,July,1911,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Colesberg,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Cradock,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,East London,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Graaff-Reinet,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Graham's Town,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Kimberley,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Malmesbury,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Mossel Bay,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Port Alfred,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
264,2011/08/31,August,1911,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Colesberg,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Cradock,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,East London,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Graaff-Reinet,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Graham's Town,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Kimberley,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Malmesbury,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Mossel Bay,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Port Alfred,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
265,2011/09/30,September,1911,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Colesberg,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Cradock,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,East London,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Graaff-Reinet,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Graham's Town,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Kimberley,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Malmesbury,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Mossel Bay,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Port Alfred,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
266,2011/10/31,October,1911,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Colesberg,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Cradock,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,East London,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Graaff-Reinet,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Graham's Town,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Kimberley,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Malmesbury,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Mossel Bay,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Port Alfred,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
267,2011/11/30,November,1911,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Colesberg,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Cradock,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,East London,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Graaff-Reinet,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Graham's Town,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Kimberley,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Malmesbury,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Mossel Bay,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Port Alfred,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
268,2011/12/31,December,1911,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Colesberg,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Cradock,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,East London,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Graaff-Reinet,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Graham's Town,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Kimberley,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Malmesbury,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Mossel Bay,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Port Alfred,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
269,2012/01/31,January,1912,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
270,2012/02/29,February,1912,Aliwal North,,258,150,66,90,96,96,48,45,60,12,7,6,18,12,2880,3372,720,,,,,,
270,2012/02/29,February,1912,Beaufort West,90,192,123,90,108,102,84,54,48,108,12,4.5,3.5,15,18,2880,2880,600,,,,,,
270,2012/02/29,February,1912,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
270,2012/02/29,February,1912,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
270,2012/02/29,February,1912,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
270,2012/02/29,February,1912,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
